MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SalePrice
3,1,2,3,3,0,4,0,12,2,2,0,2,4,1970,1970,1,1,8,8,2,0.0,3,2,1,3,3,3,0,5,864,1,0,1,4,864,864,1,3,5,6,0,5,5,1994.0,2,2,463,4,4,2,3,4,4,124500
3,1,2,3,3,0,4,0,7,2,2,0,0,4,1954,1972,1,1,8,8,2,0.0,3,4,2,3,3,3,5,5,941,1,0,1,4,997,1470,2,3,7,6,0,5,5,1958.0,2,1,548,4,4,2,3,4,4,135000
3,1,2,0,3,0,4,0,7,2,2,0,2,9,2007,2008,3,1,5,5,3,340.0,0,4,2,0,3,3,2,5,1698,1,0,1,4,1698,1698,2,0,8,6,1,2,1,2007.0,0,3,768,4,4,2,3,4,4,320000
3,1,2,3,3,0,4,0,12,2,2,0,2,4,1970,1970,1,1,6,10,2,0.0,3,4,1,3,3,3,0,1,864,1,4,1,4,864,864,1,2,5,6,0,5,5,1989.0,2,2,660,4,4,2,3,4,2,120500
3,1,2,0,3,0,0,0,6,2,2,0,2,6,1988,2007,3,1,13,10,1,260.0,2,2,1,2,3,3,2,5,880,1,0,1,4,1680,1680,2,2,5,6,1,2,1,1988.0,0,2,540,4,4,2,3,4,4,222000
3,1,2,3,3,0,4,0,5,2,2,0,2,7,2007,2007,1,1,12,13,3,82.0,2,4,2,2,3,0,2,5,1232,1,0,1,4,1232,1232,2,2,6,6,0,5,1,2007.0,1,2,632,4,4,2,3,4,4,194500
3,1,2,3,3,0,0,0,12,2,2,2,2,5,1958,1958,1,1,12,13,1,95.0,3,4,1,3,3,3,5,5,1584,1,4,1,4,1776,1776,2,3,9,6,0,5,5,1968.0,2,3,888,4,4,2,3,4,4,110000
4,1,0,3,3,0,4,0,9,2,2,0,0,4,1925,1950,1,1,8,8,2,0.0,3,4,1,3,3,3,1,5,780,1,4,1,0,848,1208,1,3,5,6,0,5,5,1962.0,2,2,539,4,4,2,3,4,4,103000
3,1,2,0,3,0,4,0,22,2,2,4,2,8,1995,1996,1,1,5,5,2,0.0,2,4,2,2,3,3,2,5,1595,1,0,1,4,1616,1616,2,2,5,6,1,4,1,1995.0,1,2,608,4,4,2,3,4,4,236500
3,1,2,0,3,0,0,0,23,2,2,0,7,7,2003,2003,1,1,12,13,1,442.0,2,4,2,0,3,0,2,5,868,1,0,1,4,1146,1146,2,2,6,6,1,2,1,2003.0,0,2,438,4,4,2,3,4,4,187500
3,1,2,0,3,0,4,0,5,2,2,0,5,7,1998,1999,1,1,12,13,1,202.0,2,4,2,2,3,0,0,5,1153,1,0,1,4,1153,2031,2,2,8,6,1,4,1,1998.0,0,2,541,4,4,2,3,4,4,222500
3,1,2,3,3,0,0,0,19,1,2,0,2,5,1961,1983,3,1,6,6,2,0.0,3,4,1,3,3,3,1,5,864,1,0,1,4,1144,1144,1,3,6,6,1,4,1,1961.0,1,1,264,4,4,2,3,1,2,131400
3,1,2,0,3,0,0,0,19,2,2,0,2,5,1968,1968,1,1,9,10,2,0.0,3,4,2,3,3,3,5,5,948,1,4,1,4,948,948,1,3,6,6,0,5,1,1968.0,2,1,300,4,4,2,3,4,4,108000
4,1,2,3,3,0,4,0,17,2,2,0,4,7,1914,1970,1,1,13,14,2,0.0,3,4,0,2,3,2,4,5,880,2,1,0,4,880,1768,1,3,6,6,2,4,5,1914.0,2,2,320,4,4,0,3,4,4,163000
3,1,2,3,3,0,4,0,12,2,2,2,2,3,1950,1950,1,1,11,11,2,0.0,3,4,1,4,4,4,6,6,0,1,2,0,1,1040,1040,2,3,6,6,0,5,5,1949.0,2,2,400,4,4,2,3,4,4,93500
3,1,2,0,1,0,1,0,8,2,2,0,5,8,2005,2005,1,1,12,13,2,0.0,2,4,2,2,3,3,5,5,893,1,0,1,4,901,1801,2,2,8,6,1,2,1,2005.0,0,3,800,4,4,2,3,4,4,239900
3,1,2,3,3,0,4,0,7,2,2,2,2,5,1987,1988,1,1,9,10,2,0.0,3,4,1,2,1,1,2,5,1200,1,4,1,4,1200,1200,3,3,5,6,0,5,6,0.0,3,0,0,5,5,2,3,4,4,179000
3,1,2,0,3,0,4,0,5,2,2,0,5,7,2004,2004,1,1,12,13,2,0.0,2,4,2,2,3,3,5,5,864,1,0,1,4,864,1728,2,2,7,6,0,5,1,2004.0,1,2,572,4,4,2,3,4,4,190000
4,1,0,3,3,0,4,0,17,2,2,0,5,5,1910,2002,1,1,13,15,2,0.0,3,2,0,1,0,3,5,5,264,1,0,1,4,768,1432,2,3,7,6,0,5,5,1910.0,2,2,360,4,2,2,3,0,4,132000
3,1,2,0,3,0,4,0,19,1,2,0,2,6,1961,1996,3,1,6,6,2,0.0,3,2,1,3,3,2,2,5,912,1,2,1,4,912,912,1,2,5,6,0,5,5,1962.0,2,1,288,4,4,2,3,0,4,142000
3,1,2,3,3,0,4,0,20,2,2,0,2,7,2000,2001,1,1,12,13,1,108.0,3,4,2,2,3,3,5,5,1349,1,0,1,4,1349,1349,2,3,6,6,0,5,1,2000.0,2,2,539,4,4,2,3,0,4,179000
3,1,2,0,3,0,4,0,19,2,2,0,7,5,1963,1999,1,1,6,6,2,0.0,3,4,1,2,3,0,0,5,520,1,0,1,4,1464,1464,2,3,6,3,1,4,1,1997.0,1,2,480,4,4,2,3,4,4,175000
3,1,2,0,1,0,4,0,22,2,2,4,2,8,1993,1993,1,1,6,6,2,0.0,2,4,2,2,3,3,2,5,1337,1,2,1,4,1337,1337,2,2,5,6,1,4,1,1993.0,1,2,462,4,4,2,3,4,4,180000
3,1,2,0,3,0,4,0,14,2,2,0,5,8,1976,1996,3,1,12,13,1,289.0,0,2,1,3,1,3,2,0,1142,1,0,1,4,1175,2715,3,2,11,6,2,4,3,1994.0,0,2,831,4,4,2,3,4,4,299800
3,1,2,0,3,0,4,0,8,2,2,0,5,7,2000,2000,1,1,12,13,2,0.0,2,4,2,2,3,3,2,5,952,1,0,1,4,980,2256,2,2,8,6,1,4,3,2000.0,0,2,554,4,4,2,3,4,4,236000
4,1,1,0,3,0,0,0,17,2,2,0,5,7,1880,2003,4,1,11,12,2,0.0,2,4,4,3,0,3,5,5,1240,2,4,0,4,1320,2640,1,2,8,6,1,2,5,1950.0,2,4,864,4,4,0,3,4,4,265979
3,1,2,0,3,0,4,0,15,2,2,0,2,7,1996,1996,3,1,12,13,1,338.0,2,4,2,2,3,3,2,5,1720,1,0,1,4,1720,1720,2,2,7,6,1,4,1,1996.0,0,2,527,4,4,2,3,4,4,260400
3,1,2,3,3,0,4,0,7,2,2,0,0,4,1945,1950,1,1,14,15,2,0.0,3,4,3,4,4,4,6,6,0,5,4,0,1,1088,1529,2,3,9,4,0,5,5,1945.0,2,1,240,4,4,0,3,4,4,98000
4,1,0,3,3,0,0,0,17,2,2,0,0,4,1910,2004,1,1,13,14,2,0.0,3,4,0,3,0,3,5,5,576,1,2,1,4,792,1140,1,3,7,3,0,5,6,0.0,3,0,0,5,5,0,3,4,4,96500
3,1,2,3,3,0,4,0,8,6,2,0,5,7,2003,2003,1,1,12,13,2,0.0,2,4,2,2,3,3,5,5,660,1,0,1,4,660,1320,2,2,6,6,0,5,1,2003.0,0,2,400,4,4,2,3,4,4,162000
3,1,2,0,3,0,4,0,5,2,2,0,2,6,1997,1997,1,1,12,13,2,0.0,3,2,2,2,3,1,2,5,1479,1,0,1,4,1494,1494,2,2,6,6,0,5,1,1997.0,1,2,576,4,4,2,3,4,4,217000
3,1,2,3,3,0,4,0,16,2,2,0,5,8,2005,2005,1,1,12,13,1,178.0,2,4,2,2,3,2,5,5,1030,1,2,1,4,1038,2098,2,0,8,6,1,2,1,2005.0,1,3,878,4,4,2,3,4,4,275500
3,1,2,3,3,0,4,0,12,2,2,0,2,6,1969,2005,1,1,9,10,2,0.0,3,4,1,3,3,3,2,3,1026,1,2,1,4,1026,1026,1,2,5,6,0,5,5,1969.0,1,2,440,4,4,2,3,4,4,156000
1,1,1,3,3,0,4,0,21,2,2,4,5,6,1999,1999,1,1,8,8,1,894.0,3,4,2,2,3,3,2,5,729,1,2,1,4,742,1471,2,3,6,6,0,5,5,1999.0,2,2,440,4,4,2,3,4,4,172500
3,1,2,0,3,0,4,0,5,2,2,0,5,8,2007,2007,1,1,12,13,2,0.0,2,4,2,2,3,0,2,5,866,1,0,1,4,866,1768,2,2,7,6,0,5,1,2007.0,1,2,578,4,4,2,3,4,4,212000
3,1,2,0,3,0,1,0,19,2,2,0,5,6,1978,1978,3,1,6,6,0,328.0,3,4,1,3,3,2,4,5,672,1,4,1,4,672,1386,2,3,6,6,1,4,1,1978.0,0,2,440,4,4,2,3,0,4,158900
1,1,1,3,3,0,4,0,21,2,2,3,5,7,1999,1999,1,1,8,8,1,360.0,3,4,2,2,3,3,0,5,744,1,2,1,4,757,1501,2,3,6,6,0,5,5,1999.0,2,2,440,4,4,2,3,4,4,179400
3,1,2,0,3,0,4,0,15,2,2,0,5,8,1995,1995,1,1,12,13,1,513.0,2,4,2,2,3,0,3,0,1318,1,0,1,4,1328,2531,2,2,9,6,1,4,1,1995.0,1,3,752,4,4,2,3,4,4,290000
3,1,2,3,3,0,4,0,12,2,2,0,2,6,1959,1959,3,1,13,14,2,0.0,3,4,1,3,3,3,4,5,864,1,0,1,4,864,864,1,3,5,6,0,5,5,2008.0,2,1,300,0,0,2,3,4,2,127500
4,1,2,3,3,0,2,0,3,1,2,0,2,5,1924,1950,1,1,13,14,2,0.0,3,4,2,3,3,2,3,5,1145,1,4,1,4,1301,1301,1,1,5,2,0,5,5,1965.0,2,2,440,4,4,2,3,4,4,100000
1,1,2,3,3,0,4,0,21,2,2,0,5,7,2009,2009,1,1,12,13,2,0.0,3,4,2,2,3,2,2,5,756,1,0,1,4,764,1547,2,2,7,6,0,5,1,2009.0,2,2,614,4,4,2,3,4,4,215200
3,1,2,3,3,0,4,0,15,2,2,0,5,8,1999,1999,1,1,12,13,1,673.0,2,4,2,2,3,2,2,5,1252,1,0,1,4,1268,2365,2,2,8,6,1,2,1,1999.0,1,3,856,4,4,2,3,4,4,337000
3,1,2,0,3,0,1,0,24,2,2,4,2,8,1995,1996,3,1,3,3,2,0.0,2,2,2,2,1,0,3,2,1494,1,0,1,4,1494,1494,1,0,6,6,1,2,1,1995.0,0,2,481,4,4,2,3,4,4,270000
3,1,2,0,3,0,4,0,21,2,2,0,2,9,2008,2008,1,1,12,13,3,284.0,2,4,2,2,3,3,5,5,1498,1,0,1,4,1506,1506,2,0,6,6,1,2,1,2008.0,0,2,592,4,4,2,3,4,4,264132
3,1,2,3,3,0,4,0,14,2,2,0,5,7,1988,1988,1,1,6,6,1,42.0,3,4,1,2,3,3,2,5,980,1,4,1,4,980,1714,2,3,7,6,1,4,1,1988.0,2,2,496,4,4,2,3,2,2,196500
3,1,2,0,3,0,4,0,11,2,2,0,0,6,1940,1985,1,1,12,13,2,0.0,3,4,1,2,3,2,0,5,983,1,0,1,4,983,1750,2,3,7,4,0,5,1,1989.0,2,1,423,4,4,2,3,4,2,160000
3,1,2,3,3,0,4,0,5,2,2,0,2,7,2004,2005,3,1,12,13,2,0.0,2,4,2,2,3,3,2,5,1860,1,0,1,4,1836,1836,2,2,8,6,1,2,1,2004.0,0,2,484,4,4,2,3,4,4,216837
3,1,2,1,1,0,1,1,22,2,2,0,5,8,2003,2003,3,1,5,15,1,603.0,0,4,2,2,3,1,0,5,1650,1,0,1,4,1690,3279,3,0,12,4,1,2,3,2003.0,0,3,841,4,4,2,3,4,4,538000
3,1,2,0,3,0,1,0,19,2,2,0,6,5,1982,1982,3,1,13,14,2,0.0,3,4,1,2,3,0,2,5,858,1,4,1,4,858,858,1,3,5,6,0,5,5,1983.0,2,2,576,4,4,2,3,4,4,134900
3,1,2,3,3,0,4,0,7,2,2,0,2,4,1951,1951,1,1,13,14,2,0.0,3,4,1,1,0,3,3,5,836,1,4,1,1,1220,1220,1,3,6,6,0,5,5,1951.0,2,2,396,4,4,2,3,4,4,102000
3,1,2,3,3,0,4,0,7,2,2,0,7,6,1976,1976,1,1,9,10,2,0.0,3,4,1,3,3,0,0,1,1029,1,4,1,4,1117,1117,1,3,6,6,1,4,5,1976.0,2,2,672,4,4,2,3,2,4,107000
3,1,2,3,3,0,4,0,12,1,2,0,2,5,1958,1958,1,1,13,14,2,1.0,3,4,1,3,3,3,4,5,912,1,0,1,0,912,912,1,3,5,6,0,5,1,1958.0,1,1,275,4,4,2,3,4,4,114500
3,1,2,3,3,0,0,0,16,2,2,0,2,8,2006,2006,3,1,12,13,1,375.0,2,4,2,2,3,0,5,5,1935,1,2,1,4,1973,1973,2,2,9,6,1,2,1,2006.0,0,3,895,4,4,2,3,4,4,395000
4,1,2,3,3,0,2,0,11,2,2,4,2,6,1998,1998,3,1,12,13,1,320.0,3,4,2,0,3,3,2,5,1204,1,0,1,4,1204,1204,2,3,5,6,0,5,1,1998.0,0,2,412,4,4,2,3,4,4,162000
3,1,2,0,3,0,4,0,5,2,2,0,2,7,2005,2006,1,1,12,13,1,240.0,2,4,2,2,3,0,2,5,1614,1,0,1,4,1614,1614,2,2,7,6,0,5,1,2005.0,1,3,865,4,4,2,3,4,4,221500
3,1,2,0,3,0,4,0,19,2,2,0,2,5,1974,1974,3,1,6,10,2,0.0,3,4,1,3,3,3,0,5,864,1,4,1,4,894,894,1,3,5,6,1,1,1,1974.0,2,2,440,4,4,2,3,2,4,142500
2,1,2,3,3,0,4,0,20,1,2,2,2,5,1977,1977,1,1,9,10,1,320.0,3,4,3,4,4,4,6,6,0,1,4,1,4,2020,2020,2,3,10,6,2,4,5,1977.0,2,2,630,4,4,2,3,4,4,144000
3,1,2,3,3,0,4,0,11,2,2,2,6,6,1977,1977,1,1,9,7,1,90.0,3,4,1,2,3,1,2,5,975,1,4,1,4,1004,1004,1,3,4,6,0,5,1,1977.0,2,2,504,4,4,2,3,4,4,135000
3,1,2,3,3,0,4,0,8,2,2,0,2,7,1995,1996,1,1,6,6,1,38.0,3,4,2,2,1,3,5,5,1237,1,2,1,4,1253,1253,2,3,6,6,1,4,1,1995.0,0,2,402,4,4,2,3,4,4,176000
3,1,2,3,3,0,4,0,20,2,2,0,5,6,1992,1992,1,1,12,13,2,0.0,2,2,2,2,3,3,0,5,761,1,0,1,4,810,1603,2,2,7,6,0,5,1,1992.0,1,2,484,4,4,2,3,4,4,175900
3,1,2,1,3,0,4,0,5,2,2,0,2,7,2001,2002,1,1,12,13,2,0.0,2,4,2,2,3,3,5,5,1413,1,0,1,4,1430,1430,2,2,6,6,0,5,1,2001.0,1,2,605,4,4,2,3,4,4,187100
3,1,2,0,3,0,0,0,11,2,2,0,6,5,1978,1978,1,1,9,10,1,104.0,3,2,2,2,3,0,2,5,1097,1,0,1,4,1110,1110,1,2,4,6,1,4,1,1978.0,0,2,602,4,4,2,3,4,4,165500
4,1,0,3,3,0,4,0,17,2,2,0,4,6,1914,2001,1,1,13,15,2,0.0,3,4,1,3,3,3,5,5,742,1,0,1,4,742,1484,2,3,9,6,1,2,6,0.0,3,0,0,5,5,2,3,4,4,128000
3,1,2,3,3,0,4,0,14,1,2,0,2,6,1967,1967,1,1,3,14,2,0.0,3,4,1,3,3,3,4,3,1372,1,4,1,4,1342,1342,2,3,7,6,1,2,1,1967.0,2,2,457,4,4,2,3,4,4,161500
4,1,2,3,3,0,4,0,17,0,2,0,0,5,1915,1950,1,1,8,8,2,0.0,3,2,2,1,3,3,3,5,686,1,4,1,4,966,1652,2,3,7,6,0,5,5,1961.0,2,1,416,4,4,2,3,4,2,139000
3,1,2,0,3,0,4,0,20,2,2,0,5,7,2004,2004,1,1,12,13,2,0.0,2,4,2,2,3,3,2,5,956,1,0,1,4,956,2084,2,2,8,6,0,5,3,2004.0,1,2,618,4,4,2,3,4,4,233000
4,1,2,3,3,0,0,0,17,2,2,0,2,4,1954,2000,1,1,8,8,2,0.0,3,4,1,3,3,3,5,5,901,1,0,1,4,901,901,1,3,4,6,0,5,5,1954.0,2,1,281,1,4,2,3,4,4,107900
3,1,2,0,2,0,4,0,4,2,2,0,5,6,1966,2007,1,1,6,6,1,157.0,3,4,1,3,0,1,3,5,832,1,2,1,4,976,2087,2,2,9,6,0,5,1,1966.0,0,2,444,4,4,2,3,4,4,187500
3,1,2,3,3,0,4,0,0,2,2,4,2,7,2005,2006,1,1,12,13,1,11.0,2,4,2,2,3,3,2,5,1145,1,0,1,4,1145,1145,2,2,5,6,1,2,1,2005.0,0,2,397,4,4,2,3,4,4,160200
3,1,2,0,3,0,0,0,11,2,2,0,7,6,1976,1976,1,1,6,6,2,0.0,3,4,2,2,3,0,0,5,1029,1,4,1,4,1062,1062,1,3,5,6,2,4,1,1976.0,1,2,539,4,4,2,3,4,4,146800
3,1,2,0,3,0,1,0,15,2,2,0,5,7,1996,1997,1,1,8,8,2,0.0,2,4,2,2,3,0,2,5,1117,1,0,1,4,1127,2013,2,3,8,6,1,4,1,1997.0,2,2,455,4,4,2,3,4,4,269790
3,1,2,3,3,0,4,0,21,2,2,0,2,8,2007,2007,1,1,5,5,3,140.0,2,4,2,2,3,0,5,5,1496,1,0,1,4,1496,1496,2,2,7,6,0,5,1,2007.0,0,2,474,4,4,2,3,4,4,225000
3,1,2,0,3,0,0,0,8,2,2,0,5,7,1994,1996,1,1,8,8,2,0.0,2,4,2,2,3,3,5,5,712,1,0,1,4,1086,1895,2,2,7,6,1,4,1,1994.0,0,2,409,4,4,2,3,4,2,194500
3,1,2,3,3,0,4,0,20,2,2,0,5,6,1980,1981,1,1,6,6,1,130.0,3,4,1,2,3,3,5,5,650,1,4,1,4,888,1564,2,3,7,6,1,4,1,1980.0,2,2,476,4,4,2,3,2,4,171000
3,1,2,3,3,0,4,0,19,2,2,0,2,6,1977,1977,1,1,9,10,1,148.0,3,4,1,3,3,3,5,5,660,1,0,1,4,1285,1285,1,3,7,6,1,4,1,1977.0,1,2,528,4,4,2,3,2,4,143500
3,1,2,3,3,0,4,0,12,2,2,0,2,5,1953,1953,1,1,12,13,2,0.0,3,4,1,3,3,3,1,5,773,1,2,1,4,773,773,1,3,4,6,0,5,1,1953.0,2,1,240,4,4,2,3,4,4,110000
3,1,2,3,3,0,4,0,16,2,2,0,5,9,2008,2009,3,1,12,13,3,860.0,0,4,2,0,3,3,5,5,1926,1,0,1,4,1966,3140,3,0,11,6,2,2,3,2009.0,0,3,820,4,4,2,3,4,4,485000
3,1,2,3,3,0,0,0,18,1,2,0,0,5,1937,1950,1,1,13,14,1,252.0,3,4,0,2,3,3,0,5,731,1,0,1,4,981,1768,1,2,7,6,2,4,5,1939.0,2,1,240,4,4,2,3,2,4,175000
3,1,2,0,1,0,4,1,4,1,2,0,5,6,1997,1997,1,1,12,13,2,0.0,3,4,2,2,3,1,2,5,616,1,2,1,4,616,1688,2,2,8,6,0,5,1,1997.0,1,2,603,4,4,2,3,4,2,200000
4,1,2,3,3,0,4,0,9,2,2,0,2,4,1916,1990,1,1,8,8,2,0.0,3,4,1,3,3,3,3,5,1196,1,0,1,0,1196,1196,1,3,5,6,0,5,5,1957.0,2,2,440,4,4,2,3,4,4,109900
3,1,2,3,3,0,4,0,5,2,2,0,5,7,2005,2005,1,1,14,15,2,0.0,2,4,2,2,3,0,2,5,728,1,0,1,4,728,1456,2,2,7,6,1,2,1,2005.0,0,2,410,4,4,2,3,4,4,189000
3,1,2,3,3,0,4,0,16,2,2,0,5,9,2008,2009,3,1,12,13,3,424.0,0,4,2,0,3,1,5,5,1734,1,0,1,4,1734,2822,3,0,12,6,1,2,3,2009.0,1,3,1020,4,4,2,3,4,4,582933
3,1,2,3,3,0,4,0,12,2,2,0,2,5,1954,1954,1,1,13,14,2,0.0,3,4,1,3,3,3,3,5,936,1,4,1,4,1128,1128,1,3,5,2,0,5,1,1954.0,2,1,286,4,4,2,3,1,4,118000
3,1,2,0,3,0,2,0,21,2,2,0,2,7,2008,2008,1,1,12,13,3,256.0,2,4,2,2,3,3,5,5,1417,1,0,1,4,1428,1428,2,0,6,6,0,5,1,2008.0,1,2,554,4,4,2,3,4,4,227680
3,1,2,3,3,0,4,0,12,2,2,0,7,5,1967,1967,1,1,12,13,2,0.0,3,4,2,3,3,0,0,4,980,1,2,1,4,980,980,2,3,6,6,0,5,1,1967.0,0,1,384,4,4,2,3,4,4,135500
3,1,2,3,3,0,4,0,3,2,2,0,5,5,1923,2004,1,1,13,14,2,0.0,3,4,1,3,3,1,2,5,1324,1,0,1,4,1072,1576,1,2,6,6,1,4,1,1923.0,1,2,528,4,4,2,3,4,4,223500
3,1,2,3,3,0,4,0,12,2,2,0,7,5,1966,1966,1,1,12,13,1,1047.0,3,4,1,3,3,0,0,1,1024,1,4,1,4,1086,1086,1,3,6,6,1,2,1,1966.0,1,2,484,4,4,2,3,1,4,159950
4,1,2,3,3,0,0,0,17,2,2,0,4,5,1898,1965,3,1,0,0,2,0.0,3,4,2,3,3,3,5,5,849,1,4,0,0,1075,2138,2,3,11,6,0,5,5,1910.0,2,2,360,1,3,0,3,2,4,106000
3,1,2,3,3,0,4,0,14,2,2,0,2,6,1974,1999,3,1,6,6,1,99.0,3,4,1,3,3,3,0,3,1040,1,1,1,4,1309,1309,1,2,5,6,1,1,1,1974.0,1,2,484,4,4,2,1,0,4,181000
4,1,2,3,3,0,4,0,5,2,2,4,2,6,2004,2004,1,1,12,13,1,169.0,2,4,2,2,3,1,2,5,848,1,0,1,4,848,848,1,2,4,6,1,2,1,2004.0,0,2,420,4,4,2,3,4,4,144500
0,0,2,3,0,0,4,1,9,2,2,0,2,5,1952,1952,3,1,13,14,2,0.0,1,4,1,3,3,0,5,5,540,1,4,0,0,1044,1044,1,1,4,6,0,5,2,1952.0,2,2,504,4,4,0,3,4,2,55993
3,1,2,3,3,0,4,0,12,2,2,0,2,6,1958,1958,1,1,8,8,1,243.0,3,4,1,3,3,3,4,5,1442,1,2,1,4,1442,1442,1,3,7,6,0,5,1,1958.0,1,1,301,4,4,2,3,4,2,157900
3,1,0,3,3,0,4,0,7,2,2,0,0,5,1918,1950,1,1,11,12,2,0.0,3,4,0,3,3,3,5,5,686,2,2,1,4,686,1250,1,1,7,6,0,5,5,1955.0,2,1,280,4,4,1,3,4,4,116000
3,1,2,1,3,0,1,0,5,2,2,0,2,7,1998,1998,1,1,12,13,1,442.0,3,4,2,2,3,3,5,5,1649,1,0,1,4,1661,1661,2,2,6,6,0,5,1,1998.0,1,2,598,4,4,2,3,4,4,224900
3,1,2,0,3,0,0,0,12,2,2,0,2,5,1954,1954,1,1,3,3,2,0.0,3,4,1,3,3,3,1,5,1008,1,2,1,4,1008,1008,1,3,4,6,1,2,1,1954.0,1,1,275,4,4,2,3,4,4,137000
3,1,2,0,3,0,1,0,11,2,2,0,2,8,2002,2002,3,1,5,5,1,148.0,2,4,2,2,3,3,2,5,1568,1,0,1,4,1689,1689,2,2,7,6,2,2,1,2002.0,1,3,857,4,4,2,3,4,4,271000
3,1,2,3,3,0,4,0,4,2,2,0,7,6,1971,1971,1,1,6,6,1,80.0,3,4,1,3,3,0,2,5,1010,1,2,1,4,1052,1052,1,3,6,6,0,5,1,1971.0,2,2,440,4,4,2,3,2,4,155000
3,1,2,0,3,0,4,0,16,2,2,4,2,7,2009,2010,1,1,12,13,3,128.0,2,4,2,2,3,2,2,5,1358,1,0,1,4,1358,1358,2,2,6,6,1,2,1,2010.0,1,2,484,4,4,2,3,4,4,224000
3,1,2,0,3,0,1,0,5,2,2,0,5,7,2003,2003,1,1,12,13,2,0.0,2,4,2,2,3,3,5,5,798,1,0,1,4,798,1640,2,2,6,6,0,5,1,2003.0,1,2,595,4,4,2,3,4,4,183000
4,1,1,3,0,0,4,1,17,2,2,1,2,4,1953,1953,1,1,8,8,2,0.0,1,4,1,1,3,3,5,5,936,1,4,0,4,936,936,1,3,4,3,0,5,5,1974.0,2,2,576,4,4,2,3,4,4,93000
3,1,2,0,3,0,0,0,8,2,2,0,5,7,2003,2003,1,1,12,13,2,0.0,2,4,2,2,3,1,5,5,847,1,0,1,4,847,1733,2,2,7,6,1,2,3,2003.0,0,2,433,4,4,2,3,4,4,225000
3,1,2,3,3,0,4,0,18,2,2,0,0,6,1940,1950,1,1,12,13,2,0.0,3,4,0,3,3,3,5,5,778,1,4,1,4,944,1489,2,3,7,6,1,2,5,1940.0,2,1,240,4,4,2,3,1,4,139500
1,1,2,3,3,0,4,0,21,2,2,0,2,8,2006,2006,1,1,12,13,2,0.0,2,4,2,2,1,3,5,5,1489,1,0,1,4,1489,1489,2,2,7,6,1,2,1,2006.0,1,2,776,4,4,2,3,4,4,232600
3,1,2,3,3,0,4,0,16,4,4,0,2,10,2007,2008,3,1,5,5,1,816.0,0,4,2,0,3,0,2,5,2078,1,0,1,4,2084,2084,2,0,7,6,1,2,1,2007.0,0,3,1220,4,4,2,3,4,4,385000
4,1,2,3,3,0,4,0,3,2,2,0,1,5,1924,1950,1,1,8,8,2,0.0,3,4,0,3,3,3,0,5,784,1,2,1,4,784,784,1,2,5,6,0,5,6,0.0,3,0,0,5,5,2,3,4,4,109500
3,1,2,0,3,0,4,0,20,2,2,0,2,7,2001,2001,1,1,12,13,2,0.0,2,4,2,2,3,3,2,5,1454,1,0,1,4,1434,1434,2,2,6,6,1,4,1,2001.0,1,2,527,4,4,2,3,4,4,189000
3,1,2,1,2,0,1,2,4,2,2,0,5,5,1967,1967,0,5,9,10,2,0.0,3,4,2,3,1,1,3,0,1013,1,4,1,4,1160,2126,2,3,7,3,0,5,1,1967.0,0,2,538,4,4,2,3,4,4,185000
1,1,1,3,3,0,4,0,21,2,2,3,5,7,2005,2005,1,1,8,8,2,0.0,2,4,2,2,3,3,5,5,600,1,0,1,4,520,1223,2,2,4,6,0,5,5,2005.0,1,2,480,4,4,2,3,4,4,147400
3,1,2,0,3,0,0,0,12,2,2,0,2,6,1957,1957,1,1,6,6,1,387.0,3,4,1,3,3,3,4,5,1392,1,4,1,0,1392,1392,1,3,6,6,2,2,1,1957.0,1,2,458,4,4,2,3,4,4,166000
1,1,1,3,3,0,4,0,21,2,2,4,5,7,2005,2005,1,1,8,8,2,0.0,3,4,2,2,3,3,5,5,600,1,0,1,4,520,1200,2,2,4,6,0,5,5,2005.0,1,2,480,4,4,2,3,4,4,151000
3,1,2,0,3,0,1,0,5,2,2,0,5,7,2003,2003,1,1,12,13,1,223.0,2,4,2,2,3,3,2,5,941,1,0,1,4,941,1829,2,2,7,6,1,4,1,2003.0,1,2,613,4,4,2,3,4,4,237000
3,1,2,3,3,0,4,0,12,2,2,0,2,6,1964,1964,1,1,6,10,1,180.0,3,4,1,3,3,3,4,1,1516,1,4,1,4,1516,1516,1,3,6,6,0,5,1,1964.0,1,2,472,4,4,2,3,4,4,167000
3,1,2,3,3,0,4,0,12,2,2,0,2,5,1961,1961,1,1,12,13,1,136.0,3,4,1,3,3,3,4,5,1144,1,2,1,4,1144,1144,1,3,6,6,0,5,1,1961.0,2,2,456,4,4,2,3,1,4,139950
